SystemTime, Temp, Hum, Pres, AccelX, AccelY, AccelZ, GyroX, GyroY, GyroZ, MPRPressure, RTC, 
1654657795.13876, 22.6767578125, 27.897412389314802, 858.3281745397361, 0.42, -0.22, 10.05, 0.02, 0.02, 0.00, 859.1180732365638, 3:9:51, 
1654657795.2058997, 22.6716796875, 27.763838981853244, 858.3427951089092, 0.42, -0.22, 10.05, 0.03, 0.01, 0.00, 859.1235955059707, 3:9:52, 
1654657795.272687, 22.6767578125, 27.786331105746953, 858.3701490870118, 0.42, -0.22, 10.05, 0.01, 0.00, -0.00, 859.1140920655961, 3:9:52, 
1654657795.3397214, 22.6767578125, 27.947330838772512, 858.3427951089092, 0.42, -0.22, 10.05, 0.02, 0.01, 0.00, 859.0611810191858, 3:9:52, 
1654657795.4060354, 22.6767578125, 27.83081357196674, 858.3227512532487, 0.42, -0.22, 10.05, 0.01, 0.01, -0.00, 859.082242697854, 3:9:52, 
1654657795.4735823, 22.6716796875, 27.99724969681338, 858.308131072867, 0.42, -0.22, 10.05, 0.01, 0.01, 0.01, 859.1115235681975, 3:9:52, 
1654657795.5397925, 22.6767578125, 27.852805953148835, 858.3427951089092, 0.36, -0.24, 10.06, 0.02, 0.01, 0.00, 859.0764635787071, 3:9:52, 
1654657795.6060624, 22.6818359375, 27.830564426057805, 858.3701490870118, 0.36, -0.24, 10.06, 0.02, 0.01, 0.01, 859.1044602003515, 3:9:52, 
1654657795.6724865, 22.6818359375, 27.84156074692811, 858.3701490870118, 0.36, -0.24, 10.06, 0.02, 0.01, 0.00, 859.155059599103, 3:9:52, 
1654657795.739439, 22.6767578125, 27.908409141655547, 858.3354848106611, 0.36, -0.24, 10.06, 0.01, 0.01, 0.01, 859.1501794540457, 3:9:52, 
1654657795.8182194, 22.6666015625, 27.964011431275313, 858.3427951089092, 0.36, -0.24, 10.06, 0.02, 0.02, 0.00, 859.1038180760019, 3:9:52, 
1654657795.8848088, 22.6767578125, 27.852805953148835, 858.3354848106611, 0.36, -0.24, 10.06, 0.03, 0.00, 0.00, 859.1435013608094, 3:9:52, 
1654657795.9511728, 22.6716796875, 27.930650165369887, 858.3774596342995, 0.36, -0.24, 10.06, 0.02, 0.01, -0.00, 859.1085697961892, 3:9:52, 
1654657796.0175676, 22.6767578125, 27.86380245695874, 858.3847702089068, 0.36, -0.24, 10.06, 0.02, 0.01, 0.00, 859.1505647286556, 3:9:52, 
1654657796.083942, 22.6767578125, 27.85293027629285, 858.260733286146, 0.36, -0.24, 10.06, 0.02, 0.01, 0.00, 859.0650337652836, 3:9:52, 
1654657796.1503963, 22.6767578125, 27.830564426057805, 858.2953970906099, 0.36, -0.24, 10.06, 0.01, 0.00, 0.00, 859.1351537442642, 3:9:52, 
1654657796.2166805, 22.6767578125, 27.785955842616296, 858.3501054344786, 0.36, -0.24, 10.06, 0.02, 0.01, -0.00, 859.0697854854709, 3:9:53, 
1654657796.2830403, 22.6767578125, 27.797076895391257, 858.3847702089068, 0.36, -0.24, 10.06, 0.01, 0.01, -0.01, 859.0637495165844, 3:9:53, 
1654657796.3493793, 22.6666015625, 28.002809886110555, 858.3847702089068, 0.36, -0.24, 10.06, 0.01, 0.01, -0.00, 859.112165692547, 3:9:53, 
1654657796.415636, 22.6818359375, 27.980691942878288, 858.3501054344786, 0.36, -0.24, 10.06, 0.01, 0.01, 0.01, 859.1501794540457, 3:9:53, 
1654657796.4887717, 22.6767578125, 27.780645615679525, 858.3847702089068, 0.35, -0.24, 10.06, 0.02, 0.01, 0.01, 859.0265063043054, 3:9:53, 
1654657796.5552542, 22.6716796875, 27.869611136091063, 858.3427951089092, 0.35, -0.24, 10.06, 0.02, 0.01, 0.00, 859.1559585731925, 3:9:53, 
1654657796.6212907, 22.6767578125, 27.991812239002584, 858.3154411493974, 0.35, -0.24, 10.06, 0.02, 0.00, 0.00, 859.1970545315694, 3:9:53, 
1654657796.6875863, 22.6767578125, 27.964011431275313, 858.3501054344786, 0.35, -0.24, 10.06, 0.02, 0.01, -0.00, 859.1188437857833, 3:9:53, 
1654657796.7542436, 22.6818359375, 28.041853126612907, 858.3427951089092, 0.35, -0.24, 10.06, 0.02, 0.01, 0.00, 859.1428592364599, 3:9:53, 
1654657796.8207192, 22.6767578125, 27.819443608579075, 858.3154411493974, 0.35, -0.24, 10.06, 0.02, 0.01, 0.00, 859.0773625527967, 3:9:53, 
1654657796.887057, 22.6716796875, 27.84156074692811, 858.3427951089092, 0.35, -0.24, 10.06, 0.02, 0.02, 0.01, 859.105359174441, 3:9:53, 
1654657796.9532382, 22.6767578125, 28.04741318029193, 858.3227512532487, 0.35, -0.24, 10.06, 0.02, 0.01, 0.01, 859.1614808425993, 3:9:53, 
1654657797.0207803, 22.6818359375, 27.796951914943882, 858.3847702089068, 0.35, -0.24, 10.06, 0.02, 0.01, 0.00, 859.128347226158, 3:9:53, 
1654657797.0870833, 22.6666015625, 27.952644662313393, 858.3154411493974, 0.35, -0.24, 10.06, 0.02, 0.01, 0.00, 859.1414465628906, 3:9:53, 
1654657797.159331, 22.6666015625, 27.84180965815072, 858.3701490870118, 0.35, -0.24, 10.06, 0.02, 0.00, 0.00, 859.1925596611219, 3:9:53, 
1654657797.2255092, 22.6767578125, 27.997372373581435, 858.3300613844191, 0.35, -0.24, 10.06, 0.02, 0.01, 0.00, 859.0618231435354, 3:9:54, 
1654657797.293256, 22.6869140625, 27.841685207581058, 858.3501054344786, 0.35, -0.24, 10.06, 0.02, 0.02, 0.00, 859.0611810191858, 3:9:54, 
1654657797.3616178, 22.6767578125, 27.975008849733932, 858.3701490870118, 0.35, -0.24, 10.06, 0.02, 0.02, 0.00, 859.0184155374998, 3:9:54, 
1654657797.4299068, 22.6716796875, 27.819568314002492, 858.3774596342995, 0.35, -0.24, 10.06, 0.02, 0.00, 0.01, 859.080316324805, 3:9:54, 
1654657797.4983943, 22.6818359375, 27.964257519057927, 858.3847702089068, 0.36, -0.27, 10.07, 0.01, 0.01, 0.01, 859.1310441484266, 3:9:54, 
1654657797.5669382, 22.6767578125, 27.813883186356403, 858.2680429465622, 0.36, -0.27, 10.07, 0.02, 0.01, 0.00, 859.0841690709028, 3:9:54, 
1654657797.6344302, 22.6767578125, 27.969571610798504, 858.3555280744033, 0.36, -0.27, 10.07, 0.01, 0.01, 0.01, 859.1459414333382, 3:9:54, 
1654657797.7032278, 22.6666015625, 27.991812239002584, 858.4121246490378, 0.36, -0.27, 10.07, 0.02, 0.01, -0.00, 859.1736812052426, 3:9:54, 
1654657797.7718322, 22.6767578125, 27.78620602812023, 858.3427951089092, 0.36, -0.27, 10.07, 0.01, 0.01, 0.00, 859.0991947806845, 3:9:54, 
1654657797.8500164, 22.6767578125, 28.036537495341314, 858.3154411493974, 0.36, -0.27, 10.07, 0.01, 0.01, 0.00, 858.9908041904654, 3:9:54, 
1654657797.9181945, 22.6869140625, 27.96413448020803, 858.3774596342995, 0.36, -0.27, 10.07, 0.01, 0.01, 0.00, 859.0747940553981, 3:9:54, 
1654657797.9866714, 22.6666015625, 27.830564426057805, 858.3701490870118, 0.36, -0.27, 10.07, 0.02, 0.01, 0.01, 859.1268061277189, 3:9:54, 
1654657798.0548425, 22.6716796875, 27.930650165369887, 858.3774596342995, 0.36, -0.27, 10.07, 0.02, 0.02, 0.00, 859.1092119205388, 3:9:54, 
1654657798.123124, 22.6767578125, 27.975377614282266, 858.300821023659, 0.36, -0.27, 10.07, 0.02, 0.01, 0.00, 859.1566006975421, 3:9:54, 
1654657798.191519, 22.6767578125, 27.79732682603564, 858.397503083705, 0.36, -0.27, 10.07, 0.02, 0.01, 0.01, 859.2088696196028, 3:9:54, 
1654657798.259667, 22.6666015625, 27.819568314002492, 858.3701490870118, 0.36, -0.27, 10.07, 0.02, 0.01, 0.01, 859.0475679829735, 3:9:55, 
1654657798.328178, 22.6767578125, 27.95857435540458, 858.3427951089092, 0.36, -0.27, 10.07, 0.02, 0.00, 0.00, 859.1508215783954, 3:9:55, 
1654657798.3963666, 22.6666015625, 28.05853326068336, 858.3628385670459, 0.36, -0.27, 10.07, 0.01, 0.00, 0.01, 859.1115235681975, 3:9:55, 
1654657798.464657, 22.6716796875, 28.05285118527676, 858.3628385670459, 0.36, -0.27, 10.07, 0.01, 0.01, 0.01, 859.1232102313609, 3:9:55, 
1654657798.53965, 22.6615234375, 27.953014221612467, 858.3501054344786, 0.39, -0.24, 10.10, 0.01, 0.02, 0.01, 859.1025338273025, 3:9:55, 
1654657798.6078603, 22.6767578125, 27.7803953027452, 858.397503083705, 0.39, -0.24, 10.10, 0.03, 0.00, 0.00, 859.1128078168967, 3:9:55, 
1654657798.6764143, 22.6666015625, 28.04209743059775, 858.3354848106611, 0.39, -0.24, 10.10, 0.02, 0.02, 0.00, 859.0370371436394, 3:9:55, 
1654657798.7451832, 22.6716796875, 28.014175198949193, 858.3774596342995, 0.39, -0.24, 10.10, 0.02, 0.01, -0.01, 859.0995800552942, 3:9:55, 
1654657798.8133764, 22.6716796875, 27.980814800686396, 858.3701490870118, 0.39, -0.24, 10.10, 0.02, 0.00, 0.00, 859.0758214543575, 3:9:55, 
1654657798.8817027, 22.6666015625, 27.908409141655547, 858.3701490870118, 0.39, -0.24, 10.10, 0.02, 0.01, 0.01, 859.1360527183537, 3:9:55, 
1654657798.95013, 22.6716796875, 27.830564426057805, 858.3154411493974, 0.39, -0.24, 10.10, 0.01, 0.02, 0.00, 859.0854533196022, 3:9:55, 
1654657799.0184917, 22.6767578125, 27.808322755144864, 858.3628385670459, 0.39, -0.24, 10.10, 0.02, 0.01, 0.01, 859.185239443536, 3:9:55, 
1654657799.0869412, 22.6666015625, 28.075335088657557, 858.3501054344786, 0.39, -0.24, 10.10, 0.02, 0.01, -0.00, 859.1829277958774, 3:9:55, 
1654657799.1529703, 22.6818359375, 27.76939948497574, 858.3227512532487, 0.39, -0.24, 10.10, 0.01, 0.01, 0.00, 859.1411897131508, 3:9:55, 
1654657799.2268674, 22.6767578125, 27.797451776232656, 858.3354848106611, 0.39, -0.24, 10.10, 0.02, 0.02, 0.00, 859.119485910133, 3:9:56, 
1654657799.29285, 22.6767578125, 27.82512866352255, 858.3701490870118, 0.39, -0.24, 10.10, 0.01, 0.01, 0.00, 859.108826645929, 3:9:56, 
1654657799.359071, 22.6869140625, 27.830564426057805, 858.3501054344786, 0.39, -0.24, 10.10, 0.02, 0.02, 0.01, 859.0447426358351, 3:9:56, 
1654657799.4254742, 22.6716796875, 27.975131781332827, 858.3300613844191, 0.39, -0.24, 10.10, 0.01, 0.01, -0.00, 859.1966692569596, 3:9:56, 
1654657799.4919958, 22.6767578125, 27.80819791220992, 858.3847702089068, 0.31, -0.23, 10.09, 0.02, 0.01, 0.01, 859.0876365423909, 3:9:56, 
1654657799.558382, 22.6767578125, 27.85293027629285, 858.3847702089068, 0.31, -0.23, 10.09, 0.02, 0.01, 0.00, 859.1591691949407, 3:9:56, 
1654657799.624433, 22.6767578125, 27.702546800697043, 858.3774596342995, 0.31, -0.23, 10.09, 0.02, 0.02, -0.00, 859.2300597231408, 3:9:56, 
1654657799.6909337, 22.6716796875, 27.941770623293838, 858.3154411493974, 0.31, -0.23, 10.09, 0.02, 0.01, 0.00, 859.1219259826615, 3:9:56, 
1654657799.7573535, 22.6767578125, 27.958204987232026, 858.3647261675734, 0.31, -0.23, 10.09, 0.02, 0.02, 0.00, 859.1296314748572, 3:9:56, 
1654657799.8235037, 22.6869140625, 27.802762314944456, 858.3300613844191, 0.31, -0.23, 10.09, 0.01, 0.01, 0.00, 859.2088696196028, 3:9:56, 
1654657799.8960354, 22.6716796875, 27.913969411067438, 858.3154411493974, 0.31, -0.23, 10.09, 0.01, 0.02, 0.01, 859.1182016614338, 3:9:56, 
1654657799.9622495, 22.6716796875, 27.67474333727022, 858.4321680897141, 0.31, -0.23, 10.09, 0.02, 0.01, 0.00, 859.0813437237645, 3:9:56, 
1654657800.0284953, 22.6869140625, 27.941770623293838, 858.3227512532487, 0.31, -0.23, 10.09, 0.01, 0.02, 0.01, 859.0890492159601, 3:9:56, 
1654657800.0949118, 22.6767578125, 27.925089922924606, 858.3847702089068, 0.31, -0.23, 10.09, 0.03, 0.01, 0.00, 859.0889207910902, 3:9:56, 
1654657800.1610918, 22.6767578125, 28.030488393149778, 858.3227512532487, 0.31, -0.23, 10.09, 0.03, 0.00, 0.00, 859.1435013608094, 3:9:56, 
1654657800.2272675, 22.6869140625, 27.780270131152765, 858.3427951089092, 0.31, -0.23, 10.09, 0.02, 0.01, 0.00, 859.1072855474898, 3:9:57, 
1654657800.2935362, 22.6767578125, 27.797076895391257, 858.2953970906099, 0.31, -0.23, 10.09, 0.02, 0.01, -0.01, 859.14247396185, 3:9:57, 
1654657800.3597167, 22.6716796875, 27.758153053370084, 858.3373715429063, 0.31, -0.23, 10.09, 0.02, 0.02, 0.01, 859.1111382935876, 3:9:57, 
1654657800.426048, 22.6767578125, 27.986129291251807, 858.2753526342964, 0.31, -0.23, 10.09, 0.02, 0.01, 0.01, 859.181643547178, 3:9:57, 
1654657800.492327, 22.6869140625, 27.774834753885035, 858.3847702089068, 0.37, -0.20, 10.08, 0.01, 0.02, 0.01, 859.0489806565427, 3:9:57, 
1654657800.5652714, 22.6869140625, 27.858242042934695, 858.3227512532487, 0.37, -0.20, 10.08, 0.01, 0.01, 0.01, 859.0835269465532, 3:9:57, 
1654657800.6314394, 22.6767578125, 27.919282524026702, 858.2880872084766, 0.37, -0.20, 10.08, 0.02, 0.01, -0.00, 859.082242697854, 3:9:57, 
1654657800.6993377, 22.6818359375, 28.019367968044513, 858.397503083705, 0.37, -0.20, 10.08, 0.02, 0.01, -0.00, 859.0059583251169, 3:9:57, 
1654657800.7680922, 22.6818359375, 28.008370066418653, 858.3300613844191, 0.37, -0.20, 10.08, 0.02, 0.02, 0.00, 859.1549311742331, 3:9:57, 
1654657800.8364305, 22.6818359375, 27.97488590805225, 858.2880872084766, 0.37, -0.20, 10.08, 0.01, 0.01, 0.00, 859.0650337652836, 3:9:57, 
1654657800.9049978, 22.6818359375, 27.991812239002584, 858.3701490870118, 0.37, -0.20, 10.08, 0.02, 0.00, 0.01, 859.0451279104448, 3:9:57, 
1654657800.9732955, 22.6818359375, 27.830315239815555, 858.3774596342995, 0.37, -0.20, 10.08, 0.01, 0.01, 0.01, 859.0741519310485, 3:9:57, 
1654657801.041562, 22.6767578125, 27.947330838772512, 858.3774596342995, 0.37, -0.20, 10.08, 0.02, 0.02, 0.00, 859.0899481900497, 3:9:57, 
1654657801.109898, 22.6818359375, 27.797201865755177, 858.2753526342964, 0.37, -0.20, 10.08, 0.02, 0.01, 0.00, 859.0614378689256, 3:9:57, 
1654657801.1769717, 22.6818359375, 27.986129291251807, 858.2753526342964, 0.37, -0.20, 10.08, 0.02, 0.01, 0.00, 859.1069002728801, 3:9:57, 
1654657801.2532551, 22.6767578125, 27.780520464254124, 858.3154411493974, 0.37, -0.20, 10.08, 0.03, 0.02, 0.01, 859.1446571846388, 3:9:58, 
1654657801.3196597, 22.6716796875, 27.785955842616296, 858.308131072867, 0.37, -0.20, 10.08, 0.02, 0.01, 0.00, 859.1610955679896, 3:9:58, 
1654657801.3866708, 22.6767578125, 27.75246697838196, 858.2753526342964, 0.37, -0.20, 10.08, 0.02, 0.01, 0.00, 859.0848111952525, 3:9:58, 
1654657801.4533622, 22.6767578125, 27.67461695504946, 858.2753526342964, 0.48, -0.19, 10.08, 0.02, 0.01, -0.00, 859.0876365423909, 3:9:58, 
1654657801.5198236, 22.6818359375, 27.969325610101453, 858.3300613844191, 0.48, -0.19, 10.08, 0.01, 0.01, 0.00, 859.1599397441602, 3:9:58, 
1654657801.5883992, 22.6919921875, 27.93040327274605, 858.2753526342964, 0.48, -0.19, 10.08, 0.02, 0.01, 0.01, 859.1386212157522, 3:9:58, 
1654657801.6551292, 22.6869140625, 27.75246697838196, 858.2753526342964, 0.48, -0.19, 10.08, 0.01, 0.01, -0.01, 859.1521058270947, 3:9:58, 
1654657801.7224762, 22.6919921875, 27.76346289363519, 858.3373715429063, 0.48, -0.19, 10.08, 0.03, 0.01, 0.00, 859.1883216404143, 3:9:58, 
1654657801.7914293, 22.6818359375, 28.05828929860053, 858.3574157873672, 0.48, -0.19, 10.08, 0.02, 0.01, 0.00, 859.1165321381246, 3:9:58, 
1654657801.8581312, 22.6818359375, 27.91915893517033, 858.3723177451608, 0.48, -0.19, 10.08, 0.02, 0.01, 0.00, 859.0845543455126, 3:9:58, 
1654657801.9309533, 22.6869140625, 27.919529671490455, 858.2902532361941, 0.48, -0.19, 10.08, 0.01, 0.01, 0.00, 859.0451279104448, 3:9:58, 
1654657801.9977663, 22.6767578125, 27.75246697838196, 858.3027070000621, 0.48, -0.19, 10.08, 0.03, 0.01, 0.01, 859.2054021481147, 3:9:58, 
1654657802.0650783, 22.6869140625, 27.830315239815555, 858.3647261675734, 0.48, -0.19, 10.08, 0.02, 0.01, -0.00, 859.2176025107578, 3:9:58, 
1654657802.13141, 22.6869140625, 27.707981466506112, 858.2953970906099, 0.48, -0.19, 10.08, 0.02, 0.01, -0.00, 859.0565577238684, 3:9:58, 
1654657802.197636, 22.6869140625, 27.819194167482117, 858.3847702089068, 0.48, -0.19, 10.08, 0.03, 0.02, 0.01, 859.0982958065949, 3:9:59, 
1654657802.2651474, 22.6767578125, 27.874923258039605, 858.2479982871221, 0.48, -0.19, 10.08, 0.02, 0.01, 0.00, 859.0976536822453, 3:9:59, 
1654657802.3316283, 22.697265625, 27.930526724099447, 858.4121246490378, 0.48, -0.19, 10.08, 0.01, 0.01, -0.00, 859.1025338273025, 3:9:59, 
1654657802.3979847, 22.6919921875, 27.97488590805225, 858.2826623493468, 0.48, -0.19, 10.08, 0.01, 0.01, 0.00, 859.12487975467, 3:9:59, 
1654657802.4646237, 22.6818359375, 27.81906943180858, 858.2826623493468, 0.46, -0.27, 10.06, 0.02, 0.01, 0.00, 859.0995800552942, 3:9:59, 
1654657802.5321991, 22.6818359375, 27.752717948641646, 858.3574157873672, 0.46, -0.27, 10.06, 0.02, 0.02, 0.00, 859.2034757750657, 3:9:59, 
1654657802.610409, 22.6767578125, 27.964011431275313, 858.3774596342995, 0.46, -0.27, 10.06, 0.02, 0.02, 0.00, 859.1191006355232, 3:9:59, 
1654657802.6791368, 22.6767578125, 27.852681619921576, 858.3647261675734, 0.46, -0.27, 10.06, 0.02, 0.02, 0.00, 859.1341263453048, 3:9:59, 
1654657802.7479756, 22.6869140625, 27.83587576249835, 858.3574157873672, 0.46, -0.27, 10.06, 0.02, 0.01, -0.00, 859.0681159621619, 3:9:59, 
1654657802.8157508, 22.6767578125, 27.93040327274605, 858.260733286146, 0.46, -0.27, 10.06, 0.03, 0.02, -0.00, 859.0466690088839, 3:9:59, 
1654657802.8822188, 22.6818359375, 27.913722136183107, 858.3574157873672, 0.46, -0.27, 10.06, 0.02, 0.01, -0.00, 859.1278335266783, 3:9:59, 
1654657802.9489086, 22.6869140625, 28.030366078456666, 858.3300613844191, 0.46, -0.27, 10.06, 0.01, 0.01, 0.00, 859.1549311742331, 3:9:59, 
1654657803.0151362, 22.6869140625, 27.935963633621807, 858.3300613844191, 0.46, -0.27, 10.06, 0.02, 0.02, 0.01, 859.1739380549824, 3:9:59, 
1654657803.0814884, 22.6869140625, 27.685990994307016, 858.3027070000621, 0.46, -0.27, 10.06, 0.02, 0.02, 0.00, 859.1499226043059, 3:9:59, 
1654657803.1477091, 22.6767578125, 27.696859998644346, 858.2753526342964, 0.46, -0.27, 10.06, 0.01, 0.01, 0.00, 859.0995800552942, 3:9:59, 
1654657803.213973, 22.6869140625, 27.86367824107314, 858.3300613844191, 0.46, -0.27, 10.06, 0.01, 0.02, 0.00, 859.1618661172092, 3:10:0, 
1654657803.288028, 22.6869140625, 27.941770623293838, 858.3227512532487, 0.46, -0.27, 10.06, 0.02, 0.01, 0.00, 859.1668746871363, 3:10:0, 
1654657803.354232, 22.6767578125, 27.813633617831478, 858.3847702089068, 0.46, -0.27, 10.06, 0.01, 0.02, 0.00, 859.1199996096127, 3:10:0, 
1654657803.4216497, 22.6767578125, 27.93040327274605, 858.3574157873672, 0.38, -0.23, 10.07, 0.02, 0.02, 0.00, 859.1291177753775, 3:10:0, 
1654657803.4881206, 22.6818359375, 27.902601333528075, 858.3300613844191, 0.38, -0.23, 10.07, 0.01, 0.02, 0.00, 859.1238523557106, 3:10:0, 
1654657803.5545554, 22.6869140625, 27.986129291251807, 858.3300613844191, 0.38, -0.23, 10.07, 0.01, 0.02, -0.00, 859.149794179436, 3:10:0, 
1654657803.6208236, 22.6767578125, 27.902601333528075, 858.3647261675734, 0.38, -0.23, 10.07, 0.02, 0.02, 0.00, 859.0880218170007, 3:10:0, 
1654657803.687304, 22.6818359375, 27.81337920840734, 858.4270275107648, 0.38, -0.23, 10.07, 0.01, 0.01, 0.01, 859.1801024487389, 3:10:0, 
1654657803.7535944, 22.6818359375, 27.791136400393427, 858.2902532361941, 0.38, -0.23, 10.07, 0.02, 0.01, 0.00, 859.092773537188, 3:10:0, 
1654657803.8198478, 22.6869140625, 27.846743150737243, 858.3300613844191, 0.38, -0.23, 10.07, 0.01, 0.01, 0.00, 859.0889207910902, 3:10:0, 
1654657803.8860333, 22.6919921875, 28.002687262967015, 858.2826623493468, 0.38, -0.23, 10.07, 0.02, 0.01, -0.00, 859.1867805419752, 3:10:0, 
1654657803.961829, 22.6869140625, 27.741471271953458, 858.3847702089068, 0.38, -0.23, 10.07, 0.03, 0.02, -0.00, 859.115890013775, 3:10:0, 
1654657804.0280354, 22.6767578125, 28.019367968044513, 858.3920808108322, 0.38, -0.23, 10.07, 0.02, 0.02, -0.00, 859.1756075782914, 3:10:0, 
1654657804.0943155, 22.6767578125, 27.952644662313393, 858.3723177451608, 0.38, -0.23, 10.07, 0.02, 0.01, 0.00, 859.1232102313609, 3:10:0, 
1654657804.1606145, 22.6869140625, 28.00243726918018, 858.2753526342964, 0.38, -0.23, 10.07, 0.02, 0.01, 0.00, 859.1178163868238, 3:10:0, 
1654657804.226876, 22.6869140625, 27.76358826645812, 858.399672618667, 0.38, -0.23, 10.07, 0.02, 0.01, 0.00, 859.0995800552942, 3:10:1, 
1654657804.292856, 22.6869140625, 27.891480494915925, 858.3300613844191, 0.38, -0.23, 10.07, 0.02, 0.02, 0.01, 859.1297598997272, 3:10:1, 
1654657804.3591406, 22.6869140625, 27.768893448544336, 858.3027070000621, 0.38, -0.23, 10.07, 0.02, 0.01, 0.00, 859.014691216272, 3:10:1, 
1654657804.4253843, 22.697265625, 27.71897701585352, 858.2753526342964, 0.37, -0.19, 10.05, 0.02, 0.00, 0.01, 859.0655474647633, 3:10:1, 
1654657804.4917576, 22.6869140625, 27.75208561945532, 858.2826623493468, 0.37, -0.19, 10.05, 0.02, 0.01, 0.01, 859.103432801392, 3:10:1, 
1654657804.5581176, 22.697265625, 27.81337920840734, 858.3647261675734, 0.37, -0.19, 10.05, 0.01, 0.01, -0.00, 859.094443060497, 3:10:1, 
1654657804.6308665, 22.6869140625, 27.91915893517033, 858.2826623493468, 0.37, -0.19, 10.05, 0.02, 0.01, 0.00, 859.1644346146078, 3:10:1, 
1654657804.6972592, 22.6869140625, 27.941523985508283, 858.3847702089068, 0.37, -0.19, 10.05, 0.03, 0.01, 0.00, 859.1095971951486, 3:10:1, 
1654657804.763744, 22.6869140625, 27.896788457427434, 858.2975630069218, 0.37, -0.19, 10.05, 0.01, 0.02, 0.01, 859.0410183146071, 3:10:1, 
1654657804.8302608, 22.6869140625, 27.98032330895735, 858.3322280661293, 0.37, -0.19, 10.05, 0.02, 0.01, -0.00, 859.238664189426, 3:10:1, 
1654657804.896679, 22.697265625, 27.974762956287773, 858.3647261675734, 0.37, -0.19, 10.05, 0.01, 0.01, 0.01, 859.0807015994149, 3:10:1, 
1654657804.9630783, 22.6919921875, 27.80238756474616, 858.3647261675734, 0.37, -0.19, 10.05, 0.02, 0.01, 0.00, 859.2028336507161, 3:10:1, 
1654657805.02916, 22.6919921875, 27.986006476985995, 858.3373715429063, 0.37, -0.19, 10.05, 0.02, 0.02, 0.00, 859.1865236922353, 3:10:1, 
1654657805.0954807, 22.6919921875, 27.94683303595202, 858.3373715429063, 0.37, -0.19, 10.05, 0.02, 0.01, -0.01, 859.1278335266783, 3:10:1, 
1654657805.161694, 22.6869140625, 27.83006122002594, 858.3176080539245, 0.37, -0.19, 10.05, 0.02, 0.01, 0.00, 859.0962410086761, 3:10:1, 
1654657805.227933, 22.6869140625, 27.99131649445214, 858.3373715429063, 0.37, -0.19, 10.05, 0.02, 0.01, 0.00, 859.0741519310485, 3:10:2, 
1654657805.3018281, 22.6869140625, 28.008247506982126, 858.3647261675734, 0.37, -0.19, 10.05, 0.01, 0.01, 0.01, 859.1559585731925, 3:10:2, 
1654657805.3681467, 22.6869140625, 27.71897701585352, 858.399672618667, 0.37, -0.19, 10.05, 0.03, 0.01, 0.01, 859.0687580865115, 3:10:2, 
1654657805.434442, 22.6919921875, 27.919282524026702, 858.2826623493468, 0.39, -0.24, 10.05, 0.02, 0.01, 0.00, 859.0370371436394, 3:10:2, 
1654657805.5008457, 22.6869140625, 27.891480494915925, 858.3920808108322, 0.39, -0.24, 10.05, 0.02, 0.01, 0.01, 859.0837837962931, 3:10:2, 
1654657805.5672667, 22.6869140625, 27.891227903753986, 858.2826623493468, 0.39, -0.24, 10.05, 0.02, 0.02, 0.01, 859.1271914023287, 3:10:2, 
1654657805.6334789, 22.6919921875, 27.719102898410753, 858.2826623493468, 0.39, -0.24, 10.05, 0.02, 0.01, 0.00, 859.1637924902581, 3:10:2, 
1654657805.7000244, 22.6919921875, 27.691173050081694, 858.3373715429063, 0.39, -0.24, 10.05, 0.02, 0.02, 0.01, 859.2434159096132, 3:10:2, 
1654657805.7662194, 22.697265625, 27.752341478126684, 858.399672618667, 0.39, -0.24, 10.05, 0.02, 0.01, 0.00, 859.1244944800601, 3:10:2, 
1654657805.8325348, 22.697265625, 27.813508818443925, 858.2902532361941, 0.39, -0.24, 10.05, 0.01, 0.01, 0.00, 859.1418318375005, 3:10:2, 
1654657805.8988276, 22.6869140625, 27.67435929852446, 858.3449628902465, 0.39, -0.24, 10.05, 0.02, 0.01, 0.00, 859.0968831330257, 3:10:2, 
1654657805.9715881, 22.6869140625, 27.91915893517033, 858.3176080539245, 0.39, -0.24, 10.05, 0.01, 0.01, 0.00, 859.1306588738166, 3:10:2, 
1654657806.0377488, 22.6869140625, 27.97488590805225, 858.3373715429063, 0.39, -0.24, 10.05, 0.02, 0.01, 0.01, 859.1139636407261, 3:10:2, 
1654657806.1041105, 22.6869140625, 27.91915893517033, 858.3449628902465, 0.39, -0.24, 10.05, 0.03, 0.01, 0.00, 859.1043317754816, 3:10:2, 
1654657806.1704333, 22.6869140625, 27.746650352860065, 858.3176080539245, 0.39, -0.24, 10.05, 0.03, 0.01, -0.00, 859.0860954439518, 3:10:2, 
1654657806.2366695, 22.6818359375, 27.80781851988841, 858.2902532361941, 0.39, -0.24, 10.05, 0.02, 0.02, -0.00, 859.1155047391652, 3:10:3, 
1654657806.3030362, 22.6869140625, 27.81906943180858, 858.3449628902465, 0.39, -0.24, 10.05, 0.01, 0.01, 0.00, 859.1309157235565, 3:10:3, 
1654657806.3692539, 22.6919921875, 27.819194167482117, 858.3920808108322, 0.39, -0.24, 10.05, 0.02, 0.01, 0.00, 859.0710697341702, 3:10:3, 
1654657806.4355097, 22.6869140625, 27.89691707501776, 858.3647261675734, 0.34, -0.22, 10.12, 0.02, 0.00, 0.01, 859.2309586972303, 3:10:3, 
